,번호,캠퍼스,제목,글쓴이,날짜,조회수,링크
2949,7446,서울,[학생생활연구소] 동계방학 진로탐색 워크샵 안내,심리상담연구소(서울),2018-01-04,209,https://www.khu.ac.kr/kor/notice/detail.do?seq=110519&page=295&category=GENERAL
2950,7445,국제,정보처 조교 모집(~1.15),정보처,2018-01-04,250,https://www.khu.ac.kr/kor/notice/detail.do?seq=110518&page=296&category=GENERAL
2951,7444,서울,[서울C] 국제교류처 학사조교 모집 안내,국제교류처(서울),2018-01-04,240,https://www.khu.ac.kr/kor/notice/detail.do?seq=110517&page=296&category=GENERAL
2952,7443,국제,(국제C) 2017 Winter Short-Term P...,국제교류처(국제),2018-01-04,413,https://www.khu.ac.kr/kor/notice/detail.do?seq=110516&page=296&category=GENERAL
2953,7442,국제,[예술디자인대학] 행정실 전산 조교 모집,예술디자인대학,2018-01-03,212,https://www.khu.ac.kr/kor/notice/detail.do?seq=110513&page=296&category=GENERAL
2954,7441,서울,2018학년도 1학기 사회과학연구원 연구조교 모집공고,정경대학,2018-01-03,309,https://www.khu.ac.kr/kor/notice/detail.do?seq=110512&page=296&category=GENERAL
2955,7440,서울,정경대학 행정실 조교(학사조교S형) 모집,정경대학,2018-01-03,290,https://www.khu.ac.kr/kor/notice/detail.do?seq=110511&page=296&category=GENERAL
2956,7439,국제,[예술·디자인 대학 산업디자인학과 조교 모집],예술디자인대학,2018-01-03,167,https://www.khu.ac.kr/kor/notice/detail.do?seq=110510&page=296&category=GENERAL
2957,7438,서울,[서울C] 중앙도서관 학술연구지원팀 조교 모집 안내 (...,중앙도서관(서울),2018-01-03,420,https://www.khu.ac.kr/kor/notice/detail.do?seq=110509&page=296&category=GENERAL
2958,7437,서울,[서울C] 한의학도서관 학사조교 모집(~1/17 수요일...,중앙도서관(서울),2018-01-03,284,https://www.khu.ac.kr/kor/notice/detail.do?seq=110508&page=296&category=GENERAL
2959,7436,국제,[서울C] 미술대학 행정실 학사조교 모집,미술대학,2018-01-03,211,https://www.khu.ac.kr/kor/notice/detail.do?seq=110507&page=296&category=GENERAL
2960,7435,서울,정경대학 언론정보학과 2018학년도 1학기 학과 및 연...,정경대학,2018-01-03,432,https://www.khu.ac.kr/kor/notice/detail.do?seq=110506&page=297&category=GENERAL
2961,7434,서울,학생지원센터 겸 성평등상담실 조교(학사 S) 모집,학생지원처 여학생과(서울),2018-01-03,308,https://www.khu.ac.kr/kor/notice/detail.do?seq=110505&page=297&category=GENERAL
2962,7433,국제,[국제 응용물리학과] 2018-1 실험조교 모집,응용과학대학,2018-01-03,175,https://www.khu.ac.kr/kor/notice/detail.do?seq=110504&page=297&category=GENERAL
2963,7432,국제,2017-2학기 방학중 국가근로 학생 모집(블루테크코리...,창업보육센터(국제),2018-01-03,311,https://www.khu.ac.kr/kor/notice/detail.do?seq=110503&page=297&category=GENERAL
2964,7431,서울,[교수학습지원센터] 2017-2 학습지원프로그램 시상식...,교수학습지원센터(서울),2018-01-03,286,https://www.khu.ac.kr/kor/notice/detail.do?seq=110501&page=297&category=GENERAL
2965,7430,서울,[서울C] 경영대학원 연구조교 모집,경영대학원,2018-01-02,397,https://www.khu.ac.kr/kor/notice/detail.do?seq=110500&page=297&category=GENERAL
2966,7429,서울,[서울C]후마니타스 연구조교 모집,후마니타스칼리지(서울),2018-01-02,333,https://www.khu.ac.kr/kor/notice/detail.do?seq=110499&page=297&category=GENERAL
2967,7428,서울,[서울C] 후마니타스칼리지 중핵교과 연구실 조교 모집,후마니타스칼리지(서울),2018-01-02,301,https://www.khu.ac.kr/kor/notice/detail.do?seq=110498&page=297&category=GENERAL
2968,7427,국제,[국제교류처]2018학년도 1학기 외국인학생 도우미 모...,국제교류처(국제),2018-01-02,537,https://www.khu.ac.kr/kor/notice/detail.do?seq=110497&page=297&category=GENERAL
2969,7426,서울,[학생생활연구소] 학사조교 A형 모집 안내,심리상담연구소(서울),2018-01-02,404,https://www.khu.ac.kr/kor/notice/detail.do?seq=110496&page=297&category=GENERAL
2970,7425,서울,[서울캠퍼스 학생지원센터] 학생지원센터 학사조교 모집 ...,학생지원센터 학생지원팀(서울),2018-01-02,353,https://www.khu.ac.kr/kor/notice/detail.do?seq=110495&page=298&category=GENERAL
2971,7424,국제,2018학년도 1학기 예비군편성신고 안내,연대본부(국제),2018-01-02,379,https://www.khu.ac.kr/kor/notice/detail.do?seq=110494&page=298&category=GENERAL
2972,7423,서울,재정예산처 학사조교 모집공고,재정운영본부,2017-12-29,498,https://www.khu.ac.kr/kor/notice/detail.do?seq=110491&page=298&category=GENERAL
2973,7422,서울,[서울]정보처 학사조교 모집(~1/5),정보처,2017-12-29,442,https://www.khu.ac.kr/kor/notice/detail.do?seq=110490&page=298&category=GENERAL
2974,7421,국제,[예술디자인대학] 행정실 전산 조교 모집,예술디자인대학,2017-12-29,254,https://www.khu.ac.kr/kor/notice/detail.do?seq=110489&page=298&category=GENERAL
2975,7420,공통,[추천채용] 올림푸스한국(주) 일본어 통/번역(임원비서...,미래인재센터(국제),2017-12-28,363,https://www.khu.ac.kr/kor/notice/detail.do?seq=110486&page=298&category=GENERAL
2976,7419,서울,미래정책원 학사조교(S) 모집 공고,학술진흥팀,2017-12-28,433,https://www.khu.ac.kr/kor/notice/detail.do?seq=110485&page=298&category=GENERAL
2977,7418,서울,[국제교육원] 2017 겨울 정규외국어강좌 개강 안내,국제교육원,2017-12-28,231,https://www.khu.ac.kr/kor/notice/detail.do?seq=110484&page=298&category=GENERAL
2978,7417,서울,12월 29일(금) 생협 전 매장 및 푸른솔매장 단축운...,소비자생활협동조합,2017-12-28,322,https://www.khu.ac.kr/kor/notice/detail.do?seq=110483&page=298&category=GENERAL
2979,7416,서울,[서울C] 국제교류처 학사조교 모집 안내,국제교류처(서울),2017-12-28,276,https://www.khu.ac.kr/kor/notice/detail.do?seq=110481&page=298&category=GENERAL
2980,7415,국제,2017-2 근로장학생 모집(이노시스),학생지원센터 학생지원팀(국제),2017-12-28,426,https://www.khu.ac.kr/kor/notice/detail.do?seq=110480&page=299&category=GENERAL
2981,7414,국제,[일반대학원(국제)] 일반대학원 행정실 조교 모집 안내,일반대학원(국제),2017-12-28,248,https://www.khu.ac.kr/kor/notice/detail.do?seq=110479&page=299&category=GENERAL
2982,7413,국제,[국제c] 외국어대학 행정실 조교 모집,외국어대학,2017-12-28,238,https://www.khu.ac.kr/kor/notice/detail.do?seq=110478&page=299&category=GENERAL
2983,7412,서울,경희대학교 미래혁신원 미래인재센터 직원(계약직) 채용공...,미래인재센터(서울),2017-12-27,460,https://www.khu.ac.kr/kor/notice/detail.do?seq=110475&page=299&category=GENERAL
2984,7411,공통,[추천채용] 올림푸스한국 산업내시경 기술영업 담당직 추...,미래인재센터(서울),2017-12-27,311,https://www.khu.ac.kr/kor/notice/detail.do?seq=110474&page=299&category=GENERAL
2985,7410,국제,[예술디자인대학] 행정실 전산 조교 모집,예술디자인대학,2017-12-27,203,https://www.khu.ac.kr/kor/notice/detail.do?seq=110473&page=299&category=GENERAL
2986,7409,서울,[서울C]후마니타스칼리지 행정실 조교 모집,후마니타스칼리지(서울),2017-12-27,341,https://www.khu.ac.kr/kor/notice/detail.do?seq=110472&page=299&category=GENERAL
2987,7408,공통,[추천채용] 아드반테스트코리아 하드웨어엔지니어 신입 추...,미래인재센터(서울),2017-12-27,738,https://www.khu.ac.kr/kor/notice/detail.do?seq=110471&page=299&category=GENERAL
2988,7407,서울,[국제교육원] 2017 한국어 겨울 정규(2차) 베트남...,국제교육원,2017-12-27,335,https://www.khu.ac.kr/kor/notice/detail.do?seq=110469&page=299&category=GENERAL
2989,7406,국제,2017-2학기 국가근로 학생 모집((주)에이엠트리_애...,창업보육센터(국제),2017-12-27,457,https://www.khu.ac.kr/kor/notice/detail.do?seq=110467&page=299&category=GENERAL
2990,7405,공통,교수학습지원센터(국제)에서 함께 근무할 조교(A형)를 ...,교수학습지원센터(국제),2017-12-27,242,https://www.khu.ac.kr/kor/notice/detail.do?seq=110466&page=300&category=GENERAL
2991,7404,국제,[후마니타스칼리지(교양학부) 행정실 조교 모집],후마니타스칼리지(국제),2017-12-26,313,https://www.khu.ac.kr/kor/notice/detail.do?seq=110465&page=300&category=GENERAL
2992,7403,국제,후마니타스칼리지 행정실 조교모집,후마니타스칼리지(국제),2017-12-26,270,https://www.khu.ac.kr/kor/notice/detail.do?seq=110464&page=300&category=GENERAL
2993,7402,서울,[국제교육원] 2018 경희대 수시합격생 예비대학 프로...,국제교육원,2017-12-26,745,https://www.khu.ac.kr/kor/notice/detail.do?seq=110463&page=300&category=GENERAL
2994,7401,국제,[국제교무과] 2017-2학기 근로학생 모집 (~12/...,교무과(국제),2017-12-26,357,https://www.khu.ac.kr/kor/notice/detail.do?seq=110462&page=300&category=GENERAL
2995,7400,국제,2017-2 국가근로장학생 모집(반월지역아동센터),학생지원센터 학생지원팀(국제),2017-12-26,296,https://www.khu.ac.kr/kor/notice/detail.do?seq=110461&page=300&category=GENERAL
2996,7399,공통,[추천채용] 신아일보 신입기자 추천채용,미래인재센터(서울),2017-12-26,304,https://www.khu.ac.kr/kor/notice/detail.do?seq=110460&page=300&category=GENERAL
2997,7398,국제,2017-2 국가근로장학생 모집(서농초등학교)[마감],학생지원센터 학생지원팀(국제),2017-12-26,419,https://www.khu.ac.kr/kor/notice/detail.do?seq=110459&page=300&category=GENERAL
2998,7397,국제,2017-2 국가근로장학생 모집(칠보청소년문화의집),학생지원센터 학생지원팀(국제),2017-12-26,258,https://www.khu.ac.kr/kor/notice/detail.do?seq=110458&page=300&category=GENERAL
2999,7396,국제,정보처 학사조교 모집(~1.2),정보처,2017-12-26,217,https://www.khu.ac.kr/kor/notice/detail.do?seq=110456&page=300&category=GENERAL
3000,7395,서울,[미래혁신원 미래인재센터(서울)]오픈랩 미래기획단 모집,미래인재센터(서울),2017-12-26,271,https://www.khu.ac.kr/kor/notice/detail.do?seq=110453&page=301&category=GENERAL
3001,7394,서울,[생활과학대학] 행정실 학사조교 모집 (~12/29 금...,생활과학대학,2017-12-22,567,https://www.khu.ac.kr/kor/notice/detail.do?seq=110452&page=301&category=GENERAL
3002,7393,국제,[공학교육혁신센터] KISES 교육 프로그램 모집,공학교육혁신센터,2017-12-22,418,https://www.khu.ac.kr/kor/notice/detail.do?seq=110451&page=301&category=GENERAL
3003,7392,공통,뮤지컬 <모래시계> 구성원 할인 안내,대외협력처(서울),2017-12-22,622,https://www.khu.ac.kr/kor/notice/detail.do?seq=110450&page=301&category=GENERAL
3004,7391,국제,체성분 검사 안내-건강센터,건강센터(국제),2017-12-22,226,https://www.khu.ac.kr/kor/notice/detail.do?seq=110447&page=301&category=GENERAL
3005,7390,국제,2학기 의사선생님 진료를 마감합니다.-건강센터,건강센터(국제),2017-12-22,168,https://www.khu.ac.kr/kor/notice/detail.do?seq=110446&page=301&category=GENERAL
3006,7389,서울,[국제교육원] 2017 겨울 정규외국어강좌 개강 안내,국제교육원,2017-12-22,251,https://www.khu.ac.kr/kor/notice/detail.do?seq=110442&page=301&category=GENERAL
3007,7388,국제,일반대학원(국제C) 행정실 조교 모집,일반대학원(국제),2017-12-22,237,https://www.khu.ac.kr/kor/notice/detail.do?seq=110441&page=301&category=GENERAL
3008,7387,국제,[국제 미래인재센터] 국가근로장학생 모집 안내,미래인재센터(국제),2017-12-22,322,https://www.khu.ac.kr/kor/notice/detail.do?seq=110439&page=301&category=GENERAL
3009,7386,국제,[예술디자인대학] 행정실 전산 조교 모집,예술디자인대학,2017-12-22,176,https://www.khu.ac.kr/kor/notice/detail.do?seq=110438&page=301&category=GENERAL
3010,7385,서울,[행복기숙사] 2018-1학기 행복기숙사 입사생 선발 ...,행복기숙사(서울),2017-12-22,1265,https://www.khu.ac.kr/kor/notice/detail.do?seq=110435&page=302&category=GENERAL
3011,7384,국제,[예술·디자인 대학 산업디자인학과 조교 모집],예술디자인대학,2017-12-21,221,https://www.khu.ac.kr/kor/notice/detail.do?seq=110434&page=302&category=GENERAL
3012,7383,공통,2018년 국가직 지역인재 7급 수습직원 선발시험 시행...,미래인재센터(서울),2017-12-21,1363,https://www.khu.ac.kr/kor/notice/detail.do?seq=110433&page=302&category=GENERAL
3013,7382,공통,학술진흥펀드 연구지원사업 안내,산학협력단(서울),2017-12-21,394,https://www.khu.ac.kr/kor/notice/detail.do?seq=110432&page=302&category=GENERAL
3014,7381,국제,한방재료가공 학교기업 2017-겨울방학 국가근로학생 모...,한방재료가공,2017-12-21,303,https://www.khu.ac.kr/kor/notice/detail.do?seq=110431&page=302&category=GENERAL
3015,7380,공통,경희기록관 아르바이트생 모집 [마감되었습니다],경희기록관,2017-12-21,949,https://www.khu.ac.kr/kor/notice/detail.do?seq=110430&page=302&category=GENERAL
3016,7379,국제,2017-2학기 국가근로 학생 모집(태영씨앤피_애지원근...,창업보육센터(국제),2017-12-21,294,https://www.khu.ac.kr/kor/notice/detail.do?seq=110429&page=302&category=GENERAL
3017,7378,국제,[마감][국제]총무관리처 총무팀 국가근로장학생 모집,총무과(국제),2017-12-21,211,https://www.khu.ac.kr/kor/notice/detail.do?seq=110428&page=302&category=GENERAL
3018,7377,국제,2017-2학기 국가근로 학생 모집(테이커스),창업보육센터(국제),2017-12-21,274,https://www.khu.ac.kr/kor/notice/detail.do?seq=110427&page=302&category=GENERAL
3019,7376,국제,[국제] 2018년 1월 11일(목) 기관토플 시행 공...,국제교류처(국제),2017-12-21,185,https://www.khu.ac.kr/kor/notice/detail.do?seq=110424&page=302&category=GENERAL
3020,7375,국제,2017-2학기 국가근로 학생 모집((주)에스테크놀러지...,창업보육센터(국제),2017-12-21,241,https://www.khu.ac.kr/kor/notice/detail.do?seq=110423&page=303&category=GENERAL
3021,7374,서울,[행복기숙사] 2017-2학기 동계방학 행복기숙사 3차...,행복기숙사(서울),2017-12-20,509,https://www.khu.ac.kr/kor/notice/detail.do?seq=110421&page=303&category=GENERAL
3022,7373,서울,[국제교육원] 2017 겨울방학 LEAP Program...,국제교육원,2017-12-20,353,https://www.khu.ac.kr/kor/notice/detail.do?seq=110420&page=303&category=GENERAL
3023,7372,공통,2018-1학기 장기현장실습 신청 안내,LINC+ 사업단,2017-12-20,628,https://www.khu.ac.kr/kor/notice/detail.do?seq=110419&page=303&category=GENERAL
3024,7371,공통,2017-겨울학기 현장실습 선발자 사전교육 안내문,LINC+ 사업단,2017-12-20,371,https://www.khu.ac.kr/kor/notice/detail.do?seq=110418&page=303&category=GENERAL
3025,7370,공통,[미래인재센터]'18 상반기 공채대비 '잡학(job學)...,미래인재센터(국제),2017-12-20,425,https://www.khu.ac.kr/kor/notice/detail.do?seq=110417&page=303&category=GENERAL
3026,7369,공통,[추천채용] 공유컨설팅 신입컨설턴트 추천채용,미래인재센터(서울),2017-12-20,303,https://www.khu.ac.kr/kor/notice/detail.do?seq=110416&page=303&category=GENERAL
3027,7368,서울,[국제교육원] 2018 남미 청소년 한국어 연수 도우미...,국제교육원,2017-12-19,635,https://www.khu.ac.kr/kor/notice/detail.do?seq=110415&page=303&category=GENERAL
3028,7367,국제,[가공지] (국제C) 2017 Winter Short-...,국제교류처(국제),2017-12-19,602,https://www.khu.ac.kr/kor/notice/detail.do?seq=110412&page=303&category=GENERAL
3029,7366,서울,[국제교육원] 2018 경희 한국어 몰입 교육 <미국 ...,국제교육원,2017-12-19,264,https://www.khu.ac.kr/kor/notice/detail.do?seq=110411&page=303&category=GENERAL
3030,7365,공통,[추천채용] (주)이에스테크인터내셔널 신입사원 추천채용,미래인재센터(국제),2017-12-19,285,https://www.khu.ac.kr/kor/notice/detail.do?seq=110410&page=304&category=GENERAL
3031,7364,국제,2017-2학기 국가근로 학생 모집(블루테크코리아(주)...,창업보육센터(국제),2017-12-19,280,https://www.khu.ac.kr/kor/notice/detail.do?seq=110409&page=304&category=GENERAL
3032,7363,서울,2018년도 동계(제48차) 대학생을 위한 외교부 워크...,학생지원센터 학생지원팀(서울),2017-12-19,453,https://www.khu.ac.kr/kor/notice/detail.do?seq=110408&page=304&category=GENERAL
3033,7362,국제,[학생지원센터] 2017-2 장학팀 국가교육근로장학생 ...,학생지원센터 학생지원팀(국제),2017-12-19,320,https://www.khu.ac.kr/kor/notice/detail.do?seq=110406&page=304&category=GENERAL
3034,7361,국제,[국제C] 국제교류처 학사조교 모집,국제교류처(국제),2017-12-19,263,https://www.khu.ac.kr/kor/notice/detail.do?seq=110405&page=304&category=GENERAL
3035,7360,국제,[국제C] 2017년 12월 21일 기관토플 장소 및 ...,국제교류처(국제),2017-12-19,177,https://www.khu.ac.kr/kor/notice/detail.do?seq=110404&page=304&category=GENERAL
3036,7359,국제,2017-2학기 담임교수제(진로상담교수제-CCP) 안내...,미래인재센터(국제),2017-12-19,223,https://www.khu.ac.kr/kor/notice/detail.do?seq=110401&page=304&category=GENERAL
3037,7358,국제,정보처 학사조교 모집,정보처,2017-12-18,312,https://www.khu.ac.kr/kor/notice/detail.do?seq=110400&page=304&category=GENERAL
3038,7357,국제,2017-2학기 국가근로 학생 모집(블루테크코리아(주)...,창업보육센터(국제),2017-12-18,265,https://www.khu.ac.kr/kor/notice/detail.do?seq=110399&page=304&category=GENERAL
3039,7356,국제,[예술디자인대학 행정실] 국가근로 장학생 모집,예술디자인대학,2017-12-18,236,https://www.khu.ac.kr/kor/notice/detail.do?seq=110398&page=304&category=GENERAL
3040,7355,서울,[국제교육원] 2017 겨울학기 일본 긴키대 학생 한국...,국제교육원,2017-12-18,452,https://www.khu.ac.kr/kor/notice/detail.do?seq=110397&page=305&category=GENERAL
3041,7354,서울,푸른솔식당 단기 아르바이트 모집,소비자생활협동조합,2017-12-18,517,https://www.khu.ac.kr/kor/notice/detail.do?seq=110396&page=305&category=GENERAL
3042,7353,공통,[마감임박] 비즈니스 실무 이해 프로그램 <나를 찾아...,미래인재센터(국제),2017-12-18,279,https://www.khu.ac.kr/kor/notice/detail.do?seq=110395&page=305&category=GENERAL
3043,7352,국제,2017-겨울방학 한방재료가공 학교기업 근로학생 모집 ...,한방재료가공,2017-12-18,239,https://www.khu.ac.kr/kor/notice/detail.do?seq=110393&page=305&category=GENERAL
3044,7351,국제,[후마니타스칼리지(교양학부) 행정실 조교 모집],후마니타스칼리지(국제),2017-12-18,240,https://www.khu.ac.kr/kor/notice/detail.do?seq=110392&page=305&category=GENERAL
3045,7350,서울,[학생생활연구소] 동계방학 진로탐색 워크샵 안내,심리상담연구소(서울),2017-12-18,188,https://www.khu.ac.kr/kor/notice/detail.do?seq=110391&page=305&category=GENERAL
3046,7349,국제,2학기 의사선생님 진료를 마감합니다.-건강센터,건강센터(국제),2017-12-15,205,https://www.khu.ac.kr/kor/notice/detail.do?seq=110388&page=305&category=GENERAL
3047,7348,국제,일반대학원(국제C) 행정실 조교 모집,일반대학원(국제),2017-12-15,259,https://www.khu.ac.kr/kor/notice/detail.do?seq=110387&page=305&category=GENERAL
3048,7347,서울,정보처 학사조교 모집(~12/25),정보처,2017-12-15,464,https://www.khu.ac.kr/kor/notice/detail.do?seq=110384&page=305&category=GENERAL
3049,7346,서울,[국제교육원] 2017 겨울 정규외국어강좌 개강 안내,국제교육원,2017-12-15,254,https://www.khu.ac.kr/kor/notice/detail.do?seq=110383&page=305&category=GENERAL
3050,7345,국제,2017-2학기 담임교수제(진로상담교수제-CCP) 안내,미래인재센터(국제),2017-12-14,330,https://www.khu.ac.kr/kor/notice/detail.do?seq=110377&page=306&category=GENERAL
3051,7344,서울,[국제교육원]2017 일본 유학생 대상 연말과정 도우미...,국제교육원,2017-12-14,291,https://www.khu.ac.kr/kor/notice/detail.do?seq=110376&page=306&category=GENERAL
3052,7343,국제,[추천채용] 일진제강 2017년 신입/경력 사원 추천채...,미래인재센터(국제),2017-12-14,241,https://www.khu.ac.kr/kor/notice/detail.do?seq=110374&page=306&category=GENERAL
3053,7342,서울,[사회교육원] 기간제 근로자 채용 공고,글로벌미래교육원,2017-12-14,459,https://www.khu.ac.kr/kor/notice/detail.do?seq=110373&page=306&category=GENERAL
3054,7341,국제,[국제지역연구원] 제2회 환동해 대학(원)생 논문현상공...,국제지역연구원,2017-12-14,191,https://www.khu.ac.kr/kor/notice/detail.do?seq=110370&page=306&category=GENERAL
3055,7340,국제,[국제C] 공동기기원 동계방학 국가근로 모집,공동기기원,2017-12-14,284,https://www.khu.ac.kr/kor/notice/detail.do?seq=110369&page=306&category=GENERAL
3056,7339,국제,[근로장학] 혜정박물관 동계방학 국가근로 장학생 모집,혜정박물관,2017-12-13,501,https://www.khu.ac.kr/kor/notice/detail.do?seq=110368&page=306&category=GENERAL
3057,7338,국제,[평생교육원/언어교육원] 2017년 2학기 동계 국가근...,글로벌평생교육원(국제),2017-12-13,347,https://www.khu.ac.kr/kor/notice/detail.do?seq=110367&page=306&category=GENERAL
3058,7337,공통,[추천채용] LG유니참 경영지원직무 신입사원 추천채용,미래인재센터(서울),2017-12-13,311,https://www.khu.ac.kr/kor/notice/detail.do?seq=110365&page=306&category=GENERAL
3059,7336,서울,[국제교육원] 2017 겨울 정규 과정 한국어 도우미 ...,국제교육원,2017-12-13,285,https://www.khu.ac.kr/kor/notice/detail.do?seq=110364&page=306&category=GENERAL
3060,7335,서울,[국제교육원]17 겨울 인도네시아 우이대 4주 한국어 ...,국제교육원,2017-12-13,385,https://www.khu.ac.kr/kor/notice/detail.do?seq=110363&page=307&category=GENERAL
3061,7334,국제,[혜정박물관교육]HELLO! 고요한 아침의 나라,혜정박물관,2017-12-13,188,https://www.khu.ac.kr/kor/notice/detail.do?seq=110362&page=307&category=GENERAL
3062,7333,국제,"[혜정박물관교육] 지도 동쪽 끝, 두근두근 COREA",혜정박물관,2017-12-13,178,https://www.khu.ac.kr/kor/notice/detail.do?seq=110361&page=307&category=GENERAL
3063,7332,국제,제 33대 일반대학원 총학생회 회장단 및 집행부 모집,일반대학원(국제),2017-12-13,131,https://www.khu.ac.kr/kor/notice/detail.do?seq=110359&page=307&category=GENERAL
3064,7331,국제,2018 한중 대학생 문화교류 참가자 모집,국제교류처(국제),2017-12-13,322,https://www.khu.ac.kr/kor/notice/detail.do?seq=110357&page=307&category=GENERAL
3065,7330,서울,2017-2학기 동계방학 행복기숙사 입사 추가신청 안내,행복기숙사(서울),2017-12-13,397,https://www.khu.ac.kr/kor/notice/detail.do?seq=110356&page=307&category=GENERAL
3066,7329,국제,2017-2학기 국가근로 학생 모집((주)한국체이스_애...,창업보육센터(국제),2017-12-12,356,https://www.khu.ac.kr/kor/notice/detail.do?seq=110354&page=307&category=GENERAL
3067,7328,공통,[추천채용] 대동공업 신입사원 추천채용,미래인재센터(서울),2017-12-12,238,https://www.khu.ac.kr/kor/notice/detail.do?seq=110353&page=307&category=GENERAL
3068,7327,국제,[마감][국제C] 교수학습지원센터 국가근로장학생 모집공...,교수학습지원센터(국제),2017-12-12,193,https://www.khu.ac.kr/kor/notice/detail.do?seq=110350&page=307&category=GENERAL
3069,7326,서울,[학생생활연구소] 동계 방학 진로탐색 워크숍 안내,심리상담연구소(서울),2017-12-12,195,https://www.khu.ac.kr/kor/notice/detail.do?seq=110349&page=307&category=GENERAL
3070,7325,서울,[구인]2017년 겨울방학 생협 근로장학생 모집 안내,소비자생활협동조합,2017-12-12,417,https://www.khu.ac.kr/kor/notice/detail.do?seq=110348&page=308&category=GENERAL
3071,7324,국제,[미래인재센터] 사회진출 지원 5 Steps 동계 프로...,미래인재센터(국제),2017-12-12,294,https://www.khu.ac.kr/kor/notice/detail.do?seq=110347&page=308&category=GENERAL
3072,7323,서울,[서울C] 국제교류처 학사조교 모집 안내,국제교류처(서울),2017-12-12,219,https://www.khu.ac.kr/kor/notice/detail.do?seq=110345&page=308&category=GENERAL
3073,7322,공통,[추천채용] 인텍에프에이 신입/경력 사원 추천채용,미래인재센터(국제),2017-12-12,182,https://www.khu.ac.kr/kor/notice/detail.do?seq=110344&page=308&category=GENERAL
3074,7321,국제,2018학년도 1학기 신입생(수시합격) 생활관 입사신청...,제2기숙사,2017-12-12,680,https://www.khu.ac.kr/kor/notice/detail.do?seq=110343&page=308&category=GENERAL
3075,7320,서울,[모집공고] 사회교육원 신규 교강사 모집,글로벌미래교육원,2017-12-12,238,https://www.khu.ac.kr/kor/notice/detail.do?seq=110340&page=308&category=GENERAL
3076,7319,국제,[국제C] 2018-1학기 학부 외국인 재학생 학업우수...,국제교류처(국제),2017-12-11,261,https://www.khu.ac.kr/kor/notice/detail.do?seq=110334&page=308&category=GENERAL
3077,7318,공통,[추천채용] 한국단자공업 신입사원 추천채용,미래인재센터(국제),2017-12-11,189,https://www.khu.ac.kr/kor/notice/detail.do?seq=110333&page=308&category=GENERAL
3078,7317,서울,언론고시반 하랑제 신입실원 모집,정경대학,2017-12-11,254,https://www.khu.ac.kr/kor/notice/detail.do?seq=110332&page=308&category=GENERAL
3079,7316,국제,[미래인재센터] 비즈니스 실무 이해과정 <나를 찾아줘>...,미래인재센터(국제),2017-12-11,191,https://www.khu.ac.kr/kor/notice/detail.do?seq=110331&page=308&category=GENERAL
3080,7315,국제,[모집공고] 교육대학원(국제) 국가근로장학생 모집,교육대학원(국제),2017-12-11,227,https://www.khu.ac.kr/kor/notice/detail.do?seq=110330&page=309&category=GENERAL
3081,7314,공통,[추천채용] 동부대우전자서비스 2017년 하반기 대졸 ...,미래인재센터(서울),2017-12-11,218,https://www.khu.ac.kr/kor/notice/detail.do?seq=110328&page=309&category=GENERAL
3082,7313,서울,[국제교육원] 2017 겨울 정규외국어강좌 개강 안내,국제교육원,2017-12-11,170,https://www.khu.ac.kr/kor/notice/detail.do?seq=110327&page=309&category=GENERAL
3083,7312,국제,[국제C]2017-2 한방재료가공 학교기업 근로학생 모...,한방재료가공,2017-12-11,158,https://www.khu.ac.kr/kor/notice/detail.do?seq=110326&page=309&category=GENERAL
3084,7311,공통,뮤지컬 <모래시계> 경희대학교 구성원 특별 할인 안내,대외협력처(서울),2017-12-11,368,https://www.khu.ac.kr/kor/notice/detail.do?seq=110324&page=309&category=GENERAL
3085,7310,서울,「전환21 - 총장과 함께하는 경희인의 도전」 공모사업...,글로벌봉사팀,2017-12-08,2074,https://www.khu.ac.kr/kor/notice/detail.do?seq=110322&page=309&category=GENERAL
3086,7309,국제,2018-1학기 행정실 및 전산실 근로학생 모집,외국어대학,2017-12-08,471,https://www.khu.ac.kr/kor/notice/detail.do?seq=110321&page=309&category=GENERAL
3087,7308,공통,[추천채용] 이엔에프테크놀로지 정규직 추천채용,미래인재센터(서울),2017-12-08,240,https://www.khu.ac.kr/kor/notice/detail.do?seq=110320&page=309&category=GENERAL
3088,7307,국제,[국제C]외국어대학 전산실 조교모집,외국어대학,2017-12-08,220,https://www.khu.ac.kr/kor/notice/detail.do?seq=110315&page=309&category=GENERAL
3089,7306,서울,경영대학 행정실 중국 재학생 전담 학사조교 모집 공고(...,경영대학,2017-12-08,169,https://www.khu.ac.kr/kor/notice/detail.do?seq=110314&page=309&category=GENERAL
3090,7305,국제,2018년도 동계(제48차) 대학생을 위한 외교부 워크...,학생지원처 학생지원과(국제),2017-12-08,484,https://www.khu.ac.kr/kor/notice/detail.do?seq=110312&page=310&category=GENERAL
3091,7304,공통,[추천채용] 휠라코리아 언더웨어 영업관리 신입 추천채용,미래인재센터(서울),2017-12-08,262,https://www.khu.ac.kr/kor/notice/detail.do?seq=110311&page=310&category=GENERAL
3092,7303,국제,[국제]2017년도 학생대상 온라인 폭력예방교육 참가 ...,학생지원처 학생지원과(국제),2017-12-08,213,https://www.khu.ac.kr/kor/notice/detail.do?seq=110307&page=310&category=GENERAL
3093,7302,공통,2017-겨울학기 현장실습 3차 신청 안내(최종),LINC+ 사업단,2017-12-08,553,https://www.khu.ac.kr/kor/notice/detail.do?seq=110305&page=310&category=GENERAL
