,번호,제목,글쓴이,날짜,조회수,링크
306,830,경희목련장학제도 안내,행정실,2017-08-09,254,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9674&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=21
307,829,2017학년도 2학기 재단법인 문주장학재단 신규 장학생 선발,행정실,2017-08-09,1108,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9673&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=21
308,828,2017학년도 2학기 연재(璉齋) 장학생 신규 선발안내,행정실,2017-08-03,428,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9672&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=21
309,827,현대건설 꿈키움 멘토링 봉사단 대학생 멘토/홍보서포터즈 모집,행정실,2017-07-28,396,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9671&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=21
310,826,2017학년도 2학기 재단법인   숭덕육영회 숭덕학사 입사 신청 안내,행정실,2017-07-28,497,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9670&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=21
311,825,2017 강원랜드 장학생(대학 일반/우수부문) 선발 공모,행정실,2017-07-28,653,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9669&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=21
312,824,50플러스세대의 대학생 자녀 장학금 지원 사업 안내,행정실,2017-07-28,932,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9668&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=21
313,823,2017-2 미래의동반자재단   신규 장학생 선발안내,행정실,2017-07-27,662,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9667&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=21
314,822,2017학년도 2학기 학자금대출  특별추천 방법 안내,행정실,2017-07-26,920,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9666&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=21
315,821,2017년 2학기 푸른등대 기부장학사업 신규장학생 선발 안내,행정실,2017-07-24,634,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9665&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
316,820,2017학년도 2학기 학자금대출 신청 안내,행정실,2017-07-20,590,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9664&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
317,819,2017학년도 2학기 맞춤형박명숙장학 장학생   선발안내,행정실,2017-07-19,742,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9663&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
318,818,2017년도 하반기 종근당고촌학사(무상기숙사)  입사생 모집 안내,행정실,2017-07-14,643,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9662&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
319,817,2017학년도 2학기 재단법인 상록장학재단 신규장학생 선발안내,행정실,2017-07-12,544,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9661&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
320,816,2017학년도 고시장학A 신청안내,행정실,2017-07-11,1352,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9660&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
321,815,2017학년도 충청남도 도비유학장학생 선발 안내,행정실,2017-07-10,147,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9659&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
322,814,2017학년도 2학기 5·18기념재단 장학생 선발 안내,행정실,2017-07-20,516,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9658&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
323,813,‘17년 하반기 롯데장학재단 신규선발 안내,행정실,2017-07-07,764,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9657&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
324,812,대정장학재단 장학생 선발안내,행정실,2017-07-07,615,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9656&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
325,811,2017년 2학기 농업인자녀 및 농업후계인력 대학장학생 선발 안내,행정실,2017-07-06,361,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9655&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
326,810,2017학년도 2학기 (재)성보장학회  장학생 추천 안내,행정실,2017-07-05,577,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9654&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
327,809,2017학년도 KDB나눔장학생 선발 안내,행정실,2017-07-04,281,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9653&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
328,808,2017학년도 2학기 바로바로론 사랑나눔 장학금 안내,행정실,2017-07-04,957,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9652&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
329,807,2017년도 (재)익산사랑장학재단 장학생 선발 안내,행정실,2017-07-04,482,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9651&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=22
330,806,2017-2학기 교내장학금 신청 연장 안내,행정실,2017-07-04,722,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9650&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
331,805,2017년 2학기 농촌출신대학생 학자금융자사업 안내,행정실,2017-06-26,327,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9649&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
332,804,제일기획 광고아카데미  길동무 대학생 멘토 모집 공고,행정실,2017-06-23,696,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9648&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
333,803,장학금 지원 사업 대학 현장모니터링 안내,행정실,2017-06-20,590,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9647&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
334,802,2017년 KRX DREAM 장학생 신규선발 안내,행정실,2017-06-13,709,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9646&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
335,801,2017년 제15기 (하계) 대학생 재능봉사「국가(우수)장학생 캠프 사업」멘토(대학생) 모집관련 안내,행정실,2017-06-12,720,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9645&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
336,800,2017학년도 1학기 서울시 대학생 학자금대출 이자지원 사업 안내,행정실,2017-06-05,456,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9644&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
337,799,2017-2학기 교내장학금 신청 안내,행정실,2017-06-02,2855,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9643&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
338,798,2017학년도 하계방학   근로장학생 모집,행정실,2017-06-01,1932,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9642&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
339,797,2017-1학기 모자이크장학 신청 안내,행정실,2016-05-30,875,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9641&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
340,796,2017학년도 2학기 1차 국가 교육 근로장학사업  학생신청 안내,행정실,2017-05-16,772,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9640&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
341,795,2017년 2학기 국가장학금 신청 일정 안내,행정실,2017-05-15,727,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9639&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
342,794,2017년도 1학기 수원시 대학생 학자금 대출이자 지원 신청 안내,행정실,2017-05-10,212,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9638&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
343,793,2017학년도 경희꿈도전장학 신청 안내,행정실,2017-05-02,1000,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9637&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
344,792,2017학년도 1학기 총학생회&생활협동조합이   함께하는 생활비 장학금 신청안내,행정실,2017-04-24,947,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9636&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=23
345,791,2017년 1학기 푸른등대기부장학사업(한국공항공사)  2차 신규장학생 선발 안내,행정실,2017-04-24,726,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9635&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
346,790,2017학년도 우리다문화장학재단 장학생 선발 안내,행정실,2017-04-20,504,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9634&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
347,789,2017-1 학기 자격증장학 신청 안내   (2017.05.08~05.19),행정실,2017-04-20,1353,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9633&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
348,788,2017년 1학기 서울희망장학금 대학분야  선발 관련 변경 안내 (기간연장),행정실,2017-04-19,763,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9632&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
349,787,2017년 상반기 탈북대학생 교육지원금 신청 안내,행정실,2017-04-05,434,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9631&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
350,786,2017학년도 1학기 김복순 장학기금 장학생 선발 안내,행정실,2017-04-05,858,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9630&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
351,785,2017-1학기 우정장학(학업장려금) 신청 안내,행정실,2017-04-05,1176,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9629&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
352,784,2017학년도 1학기 은평구민장학재단 지역사회기여 장학생 선발 안내,행정실,2017-04-04,456,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9628&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
353,783,2017학년도 1학기 (재)인천인재육성재단  장학생 선발 안내,행정실,2017-04-04,542,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9627&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
354,782,2017학년도 푸른등대 삼성SOS장학금 신규장학생 선발 안내,행정실,2017-04-04,754,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9626&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
355,781,2017년 진안군 대학생 학자금대출 이자지원사업 안내,행정실,2017-04-04,388,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9625&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
356,780,2017년 1학기 서울희망장학금 대학분야 선발 안내,행정실,2017-03-28,879,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9624&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
357,779,2017년 상반기 통영시 대학생 학자금 대출이자 지원 안내,행정실,2017-03-28,420,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9623&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
358,778,(재)달서인재육성재단 2017년 진학장학생 선발 안내,행정실,2017-03-28,646,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9622&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
359,777,2017년도 건설근로자 대학생 자녀「학자금 대출이자 지원사업 안내,행정실,2017-03-28,235,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9621&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=24
360,776,"2017학년도 1학기 신입생, 편입생 및 복학생 우정장학(가계곤란장학) 신청안내",행정실,2017-03-24,478,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9620&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
361,775,2017년 상반기 김제시 대학생 학자금대출  이자지원 안내,행정실,2017-03-24,191,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9619&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
362,774,2017학년도 재학생 장학홍보대사 선발 안내,행정실,2017-03-24,504,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9618&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
363,773,군산시 대학생 학자금 이자지원 사업 안내,행정실,2017-03-23,198,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9617&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
364,772,전주시 대학생 학자금대출 이자지원 사업,행정실,2017-03-17,443,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9616&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
365,771,2017 상반기 은평구민 장학생 선발 안내,행정실,2017-03-16,574,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9615&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
366,770,2017학년도 (재)용인시 인재육성재단 장학생 선발,행정실,2017-03-16,747,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9614&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
367,769,2017학년도 스타벅스 청년인재양성프로그램(3기) 안내,행정실,2017-03-16,1019,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9613&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
368,768,2017학년도 청춘 Start 제 5기 장학생 선발,행정실,2017-03-16,822,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9612&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
369,767,2017년도 세아해암학술장학재단 장학생 선발 안내,행정실,2017-03-16,736,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9611&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
370,766,2017-1학기 국가장학금 신청자 가구원동의 안내,행정실,2017-03-16,941,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9610&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
371,765,2017학년도 1학기 덕산(德山) 이건수장학기금 장학생 선발,행정실,2017-03-15,475,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9609&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
372,764,제9회 한국장학재단 수기·UCC공모전 안내,행정실,2017-03-15,347,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9608&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
373,763,2017학년도 1학기 재단법인 우덕재단 장학생 추천,행정실,2017-03-14,652,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9607&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
374,762,2017학년도 1학기 양진장학재단 신규장학생 선발 안내 (기간변경),행정실,2017-03-13,420,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9606&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=25
375,761,2017학년도 신(편)입생 경희형제자매장학 및 경희동문장학 신청 안내,행정실,2017-03-10,472,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9605&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
376,760,2017학년도 1학기 성남시 대학생 학자금 대출이자 지원사업 안내,행정실,2017-03-09,370,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9604&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
377,759,2017학년도 동구교육발전장학회 장학생 선발 안내,행정실,2017-03-07,419,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9603&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
378,758,2017학년도 익산시 대학생 학자금 대출이자 지원 안내,행정실,2017-03-07,313,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9602&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
379,757,2017-1학기 경기도 대학생 학자금 대출이자 지원사업 안내,행정실,2017-03-07,348,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9601&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
380,756,2017학년도 1학기 양진장학재단 신규장학생 선발 안내 (기한연장),행정실,2017-03-03,495,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9600&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
381,755,2017-1학기 국가장학금 2차 신청 안내,행정실,2017-02-28,779,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9599&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
382,754,2017학년도 정산장학재단 장학생 선발 안내,행정실,2017-02-24,889,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9598&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
383,753,2017학년도 1학기 대순 수색방면 신규장학생 재 추천 안내,행정실,2017-02-21,566,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9597&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
384,752,2017학년도 1학기 덕산(德山) 이건수장학기금 장학생 선발 안내,행정실,2017-02-21,805,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9596&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
385,751,2017-1학기 2차 농촌출신대학생 학자금융자 신청기간 안내,행정실,2017-02-17,537,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9595&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
386,750,2017학년도 1학기 재단법인 정산장학재단 신규 장학생 선발 안내(기한연장),행정실,2017-02-16,560,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9594&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
387,749,2017학년도 1학기 양진장학재단 신규장학생 선발 안내(기한연장),행정실,2017-02-16,490,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9593&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
388,748,2017학년도 1학기 재단법인 상록장학재단 신규장학생 추가 추천(기한연장),행정실,2017-02-16,508,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9592&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
389,747,2017년도 1학기 근로 장학생 모집(~02.22),행정실,2017-02-14,984,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9591&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=26
390,746,2017학년도 1학기 대순 수색방면 신규장학생 선발 안내,행정실,2017-02-13,647,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9590&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
391,745,2017학년도 1학기 경영대학 교내장학 선발기준,행정실,2017-02-13,2469,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9589&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
392,744,2017학년도 1학기 이영란장학 장학생 선발 안내,행정실,2017-02-07,1103,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9588&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
393,743,2017-1학기 학자금대출 특별추천 방법 안내,행정실,2017-02-06,611,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9587&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
394,742,2017학년도 1학기 미래의동반자재단 장학생 선발 안내,행정실,2017-02-03,473,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9586&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
395,741,2017-1학기 푸른등대 기부장학사업 신규장학생 선발 안내,행정실,2017-02-03,520,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9585&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
396,740,2017학년도 1학기 재단법인 상록장학재단 신규장학생 선발 안내,행정실,2017-01-26,528,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9584&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
397,739,2017학년도 1학기 재단법인 연재장학재단 신규장학생 선발 안내,행정실,2017-01-26,731,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9583&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
398,738,2017학년도 1학기 재단법인 우석문화재단 장학생 추천 안내(~1/26),행정실,2017-01-25,943,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9582&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
399,737,2017년도 동암장학회 장학생 선발 안내,행정실,2017-01-25,494,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9581&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
400,736,2017학년도 신라문화재단 신규 장학생 공개 선발 안내,행정실,2017-01-25,546,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9580&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
401,735,2017학년도 1학기 홀트아동복지회 장학생 추천 안내,행정실,2017-01-24,481,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9579&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
402,734,2017년도 종근당고촌학사(무상기숙사) 입사생 모집 안내,행정실,2017-01-23,479,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9578&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
403,733,고시장학A 신청 안내,행정실,2017-01-23,1086,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9577&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
404,732,2017학년도 1학기 (재)정수장학회 장학생 선발 안내,행정실,2017-01-19,673,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9576&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=27
405,731,2017년 통영시 저소득 대학생 장학금 선발 안내,행정실,2017-01-17,505,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9575&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
406,730,2017학년도 1학기 재단법인 숭덕육영회 숭덕학사 입사 신청 안내,행정실,2017-01-17,538,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9574&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
407,729,2017학년도 서울희망장학 공익인재분야 장학생 선발 안내,행정실,2017-01-17,419,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9573&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
408,728,2017학년도 1학기 바로바로론 사랑나눔 장학생 선발 안내,행정실,2017-01-17,492,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9572&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
409,727,2017학년도 1학기 학자금대출 신청 안내,행정실,2017-01-16,456,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9571&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
410,726,2017학년도 1학기 태성장학회 장학생 추천(기한연장),행정실,2017-01-12,848,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9570&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
411,725,2017년도 1학기 농어촌희망재단 농업인자녀 장학생 선발  안내,행정실,2017-01-09,344,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9569&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
