,번호,제목,글쓴이,날짜,조회수,링크
76,1487,[공통][대외][~7.10]2019학년도 KSD나눔재단 하반기 'KSD꿈…,관리자,2019.06.12,1094,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1705&page=6
77,1486,[공통][대외][6/10~6/17] 2019 포스코드림캠프 1기 여름캠프 대…,관리자,2019.06.12,873,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1704&page=6
78,1485,[국제][교내]2019-1학기 마일리지 장학 신청 안내,관리자,2019.06.10,4478,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1703&page=6
79,1484,[국제][국가근로] 2019-1학기 하계방학 중 집중근로 프로그램 최…,관리자,2019.06.07,1427,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1702&page=6
80,1483,[국제][국가근로] 2019-1학기 하계방학 중 집중근로 프로그램 1…,관리자,2019.06.05,405,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1701&page=6
81,1482,[국제][교내] 2019학년도 하계 미래혁신인재 장학 신청 공고,관리자,2019.06.03,1984,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1700&page=6
82,1481,★[서울][국가근로] 19-1학기 하계방학 국가근로장학 1차 통과자…,관리자,2019.05.31,1201,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1698&page=6
83,1480,[공통][교외][6.5~6.28]2019년 녹색장학사업 산림일자리체험 장…,관리자,2019.05.31,631,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1697&page=6
84,1479,[공통][교외][6.5~7.26]2019년 녹색장학사업 학업장학생 선발 공…,관리자,2019.05.31,992,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1696&page=6
85,1478,[공통][대외][6/04~6/11] 삼성드림클래스 2019년도 2학기 대학생…,관리자,2019.05.30,1144,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1694&page=6
86,1477,[국제][교내] 2019-1학기 장학팀 장학사정관제 장학 신청 안내,관리자,2019.05.28,1877,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1693&page=6
87,1476,[국제][대외]2019-2학기 농어촌희망재단 찾아가는 장학설명회 개…,관리자,2019.05.23,567,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1692&page=6
88,1475,[국제][교내] 2019-2학기 교내장학금 신청 안내,관리자,2019.05.23,5958,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1691&page=6
89,1474,★★★[서울][교내](6/10 ~ 7/14)2019-2학기 교내장학 신청 안내,관리자,2019.05.21,4313,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1689&page=6
90,1473,[서울][대외][~6/5]2019학년도 서울장학재단 서울교환학생장학금…,관리자,2019.05.21,662,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1687&page=7
91,1472,[공통][대외][~5.29]2019-1학기 삼성드림클래스 주중주말교실 대…,관리자,2019.05.17,918,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1686&page=7
92,1471,★★★[공통] 2019-2학기 국가장학금1차 신청 기간 안내,관리자,2019.05.17,1414,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1685&page=7
93,1470,★★★[서울][교내](6/17 ~ 7/14)2019-1학기 모자이크장학금 신…,관리자,2019.05.15,3221,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1684&page=7
94,1469,[공통][대외][~5/29] 2019학년도 현대차정몽구재단 미래산업 인…,관리자,2019.05.15,567,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1683&page=7
95,1468,[서울][국가](~5/17) 2019-1학기 희망사다리 Ⅱ유형 (고졸 후학…,관리자,2019.05.14,298,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1682&page=7
96,1467,[수정][공통][대외][~5/29] 2019년 삼성드림클래스 여름캠프 대…,관리자,2019.05.14,883,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1680&page=7
97,1466,[공통][국가근로]2019학년도 2학기 국가근로장학금 1차 학생신청…,관리자,2019.05.14,1325,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1679&page=7
98,1465,[공통][대외][~5/24]2019학년도 MG희망나눔재단 청년 주거지원 …,관리자,2019.05.13,547,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1678&page=7
99,1464,★★[서울]2019학년도 서울C 장학제도 소개 브로셔 공지,관리자,2019.05.13,703,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1677&page=7
100,1463,[국제][국가근로]2019학년도 국가근로 장학사업 하계방학 집중근…,관리자,2019.05.10,752,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1676&page=7
101,1462,[서울][국가근로]2019학년도 국가근로장학사업 하계방학 집중근…,관리자,2019.05.09,743,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1675&page=7
102,1461,[공통][대외][~5/24]2019학년도 소나무장학회 [예비 나들]장학생…,관리자,2019.05.07,749,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1674&page=7
103,1460,★★★[서울][장학]5월 10일 장학금 지급일 변동 안내(5/13 지급…,관리자,2019.05.07,806,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1673&page=7
104,1459,[공통][대외-가계곤란]2019년도 강북구 장학생 모집 안내,관리자,2019.05.02,613,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1672&page=7
105,1458,★★★[서울][교내]2019-1학기 경희꿈도전장학 최종합격자 발표 …,관리자,2019.05.02,807,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1671&page=8
106,1457,[국제](주거안정지원형기간연장)19-1학기 푸른등대 삼성SOS장학…,관리자,2019.05.01,685,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1670&page=8
107,1456,[서울][대외][~5.28]2019학년도 GKL사회공헌재단 G-Friends 장학…,관리자,2019.04.29,682,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1669&page=8
108,1455,[공통][대외][~4.30]2019-1학기 삼성드림클래스 주중주말교실 대…,관리자,2019.04.26,855,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1668&page=8
109,1454,[서울][교내]2019-1학기 경희꿈도전장학 서류평가 합격자 및 면…,관리자,2019.04.25,974,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1664&page=8
110,1453,[서울][대외][~5.17]2019학년도 NICE 신용평가 교육 서포터즈 9…,관리자,2019.04.24,507,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1662&page=8
111,1452,[공통][대외]2019 국회기후변화포럼 기후변화 장학생 선발 안내,관리자,2019.04.24,639,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1661&page=8
112,1451,[공통][대외][~5.16] 2019 제5기 효정평화장학생 선발 안내,관리자,2019.04.24,818,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1660&page=8
113,1450,[공통][대외-가계곤란]2019년 서울장학재단 서울희망 대학 장학…,관리자,2019.04.23,950,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1659&page=8
114,1449,"[국제][교내] 2019-1학기 국제캠퍼스 신,편,재입학생 및 복학생 …",관리자,2019.04.23,1680,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1658&page=8
